transcript	transcript_Chr	transcript_start	transcript_end	WormBaseGeneID	GeneName	biotype	narrow_h2	mapping	eQTL_Thresholds	eQTL_Chr	eQTL_peak	log10p	var_exp	HyperDivergent	eQTL_start	eQTL_end	eQTL_classification	cM	deQTL_count	Merged_hotspots_cM	Hotspot	Hotspot_threshold	merged_Hotspot_QTL_count
K06A5.1b.1	I	6473207	6476671	WBGene00019429	uad-2	mRNA	0.0979288782629072	INBRED	6.18	I	763796	7.40579314192031	0.129317138615188	No	3979	1538229	Distant eQTL	4	10	4	Yes	10	10
K06A5.4.1	I	6460878	6464286	WBGene00019432	knl-2	mRNA	0.073236996062548	INBRED	6.18	IV	16027005	6.76871395305951	0.119198431908665	No	14791906	16435216	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K06A9.1c.1	X	1547506	1560145	WBGene00019435	K06A9.1	mRNA	0.155336027406884	INBRED	6.18	V	20097576	7.02405882620757	0.13914811922588	No	19496484	20913876	Distant eQTL	45	60	44.5_45_45.5	Yes	10	190
K06A9.1e.1	X	1547509	1559728	WBGene00019435	K06A9.1	mRNA	0.0776574946922669	INBRED	6.18	III	2608757	6.22363592447126	0.119184797312484	No	2305011	2807201	Distant eQTL	16	3	NotAvailable	No	10	NotAvailable
K06A9.1f.1	X	1547509	1559728	WBGene00019435	K06A9.1	mRNA	0.0936900748072014	INBRED	6.18	X	1558477	10.8745122280638	0.194135802543123	No	303285	2491536	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06B9.1.1	IV	4197467	4198365	WBGene00019438	cyp-25A6	mRNA	0.683270083652811	INBRED	6.18	IV	4176957	14.0994919533575	0.465896690184403	No	2468197	6249355	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06B9.4	IV	4189939	4192931	WBGene00019441	K06B9.4	pseudogenic_transcript	0.867747143067194	INBRED	6.18	IV	4176957	8.67186921865699	0.265664410564944	No	3562926	5211221	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06B9.5a.1	IV	4198973	4204375	WBGene00003938	pax-2	mRNA	0.463516524656635	INBRED	6.18	IV	4228843	9.96538357385937	0.381651441516506	No	3521734	6249355	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06C4.10.1	V	8898228	8898539	WBGene00001892	his-18	mRNA	0.274326969461391	INBRED	6.18	V	9058639	6.49288656990249	0.166137039905628	No	7425626	12277159	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06C4.11.1	V	8895765	8896148	WBGene00001893	his-19	mRNA	0.142363234965198	INBRED	6.18	II	2319784	7.06613375566134	0.133141788106549	Yes	7007	2992201	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06C4.11.1	V	8895765	8896148	WBGene00001893	his-19	mRNA	0.142363234965198	INBRED	6.18	IV	4100430	7.73661487700578	0.140819466563978	No	3670196	5646749	Distant eQTL	27	6	NotAvailable	No	10	NotAvailable
K06C4.11.1	V	8895765	8896148	WBGene00001893	his-19	mRNA	0.142363234965198	INBRED	6.18	V	7895496	7.09913385606032	0.10877686048567	No	6762562	13153689	Distant eQTL	21	6	NotAvailable	No	10	NotAvailable
K06C4.12.1	V	8892559	8892930	WBGene00001896	his-22	mRNA	0.295149898607255	INBRED	6.18	II	209512	6.38263999382294	0.24903704531624	No	7007	713995	Distant eQTL	2.5	115	2.5	Yes	10	115
K06C4.13.1	V	8890038	8890448	WBGene00001901	his-27	mRNA	0.0724653541843904	INBRED	6.18	V	9008821	9.00627903622674	0.180706025119515	No	6390880	12446296	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06C4.17.1	V	8899056	8902407	WBGene00019448	frpr-13	mRNA	0.199616554737595	INBRED	6.18	V	12911759	7.87787918526262	0.227736827676003	No	6891216	13771849	Distant eQTL	25	3	NotAvailable	No	10	NotAvailable
K06C4.3.1	V	8891883	8892266	WBGene00001895	his-21	mRNA	0.142363234965198	INBRED	6.18	II	2319784	7.06613375566134	0.133141788106549	Yes	7007	2992201	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06C4.3.1	V	8891883	8892266	WBGene00001895	his-21	mRNA	0.142363234965198	INBRED	6.18	IV	4100430	7.73661487700578	0.140819466563978	No	3670196	5646749	Distant eQTL	27	6	NotAvailable	No	10	NotAvailable
K06C4.3.1	V	8891883	8892266	WBGene00001895	his-21	mRNA	0.142363234965198	INBRED	6.18	V	7895496	7.09913385606032	0.10877686048567	No	6762562	13153689	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06C4.4.1	V	8895101	8895472	WBGene00001894	his-20	mRNA	0.295149898607255	INBRED	6.18	II	209512	6.38263999382294	0.24903704531624	No	7007	713995	Distant eQTL	2.5	115	2.5	Yes	10	115
K06C4.5.1	V	8897582	8897992	WBGene00001891	his-17	mRNA	0.112271565455892	INBRED	6.18	V	8947708	6.3872744062041	0.232869946547423	No	7331505	12291832	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K06G5.2.1	X	14225573	14228785	WBGene00010606	cyp-13B2	mRNA	0.656748595721638	INBRED	6.18	X	14208592	13.6463741648038	0.550777223329308	No	13904860	14751322	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K07A1.9d.1	I	9611813	9615081	WBGene00010615	ate-1	mRNA	0.171964288452905	INBRED	6.18	I	11297188	10.3324228473096	0.182565044646817	No	1775399	12842957	Distant eQTL	30	15	30	Yes	10	15
K07A1.9d.1	I	9611813	9615081	WBGene00010615	ate-1	mRNA	0.171964288452905	INBRED	6.18	III	3370377	7.54613607627781	0.117014870790122	No	3088971	8796807	Distant eQTL	20.5	8	NotAvailable	No	10	NotAvailable
K07A1.9d.1	I	9611813	9615081	WBGene00010615	ate-1	mRNA	0.171964288452905	INBRED	6.18	IV	4259608	6.22396820321866	0.110037422968316	No	3706309	6261267	Distant eQTL	27.5	8	NotAvailable	No	10	NotAvailable
K07B1.6a.1	V	9343300	9344129	WBGene00019466	tos-1	mRNA	0	INBRED	6.18	III	4225288	8.12654511904554	0.143120079771991	No	3580462	5838761	Distant eQTL	24	1	NotAvailable	No	10	NotAvailable
K07C11.7b.1	V	8207934	8213968	WBGene00019479	K07C11.7	mRNA	0.123918386193422	INBRED	6.18	IV	16459758	6.31530541136928	0.109326964583206	No	16124556	16976025	Distant eQTL	42.5	17	41.5_42_42.5	Yes	10	233
K07C11.7b.1	V	8207934	8213968	WBGene00019479	K07C11.7	mRNA	0.123918386193422	INBRED	6.18	X	7992056	6.45713475416882	0.112277921470271	No	4385830	8592928	Distant eQTL	20.5	41	20.5	Yes	10	41
K07D4.8.1	II	4038884	4043070	WBGene00004135	pqn-48	mRNA	0.193402849274557	INBRED	6.18	II	4294869	8.37075558654741	0.141509189621207	No	3432564	4754994	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K07E3.1.1	X	8110439	8114762	WBGene00019490	K07E3.1	mRNA	0.0773646721594156	INBRED	6.18	X	12848796	6.65157440818296	0.117051290578668	No	12316692	13210070	Distant eQTL	30	17	30	Yes	10	17
K07E3.7a.3	X	8089785	8097321	WBGene00019493	catp-5	mRNA	0.0693430868181578	INBRED	6.18	IV	15315148	6.43168091490489	0.101587902052353	No	15065383	15586588	Distant eQTL	41	5	NotAvailable	No	10	NotAvailable
K07F5.8.1	IV	9848485	9849724	WBGene00010636	K07F5.8	mRNA	0.103764418916839	INBRED	6.18	II	946924	7.52819213747834	0.116843157671372	No	598292	1703368	Distant eQTL	2.5	115	2.5	Yes	10	115
K07F5.9.1	IV	9850702	9851031	WBGene00006039	ssp-10	mRNA	0.110618182728672	INBRED	6.18	III	11851830	6.44754715975794	0.120601873240762	No	9934929	12069638	Distant eQTL	41	20	41	Yes	10	20
K07G5.2.1	I	7159714	7160917	WBGene00006963	xpa-1	mRNA	0.149176170063526	INBRED	6.18	I	8987059	7.84136917270196	0.134393303866916	No	3591406	11214134	Distant eQTL	25.5	1	NotAvailable	No	10	NotAvailable
K08A2.4.1	II	2988300	2991297	WBGene00019513	lido-7	mRNA	0.0896592923521286	INBRED	6.18	IV	16377651	7.06291762375139	0.123737007905931	No	15910182	17176764	Distant eQTL	42.5	17	41.5_42_42.5	Yes	10	233
K08A2.5a.1	II	2976639	2987023	WBGene00003678	nhr-88	mRNA	0.0122949122228073	INBRED	6.18	II	2976664	6.85626717686131	0.120313880936177	No	2796306	3275851	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08A2.5c.1	II	2978425	2980930	WBGene00003678	nhr-88	mRNA	0.551512586262874	INBRED	6.18	II	2991039	12.3580541727719	0.651134195514756	No	1823016	4856161	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08B12.1.1	V	6259367	6260784	WBGene00019520	K08B12.1	mRNA	0.123625808397043	INBRED	6.18	II	13265642	7.47699272257484	0.155793774271034	No	13002820	13509438	Distant eQTL	34.5	67	34.5_35	Yes	10	89
K08B12.1.1	V	6259367	6260784	WBGene00019520	K08B12.1	mRNA	0.123625808397043	INBRED	6.18	IV	16027005	8.62021059064551	0.156715445911324	No	15775754	16435216	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K08B4.5	IV	6086350	6089404	WBGene00019517	K08B4.5	pseudogenic_transcript	0.173813372320226	INBRED	6.18	IV	15038736	10.2024914822098	0.142885380214147	No	13455905	17490805	Distant eQTL	40.5	43	40.5	Yes	10	43
K08B4.6.1	IV	6092603	6093680	WBGene00000535	cpi-1	mRNA	0.168322225524723	INBRED	6.18	I	11476566	6.25630291758507	0.147938633275156	No	9765400	11972059	Distant eQTL	31	12	31	Yes	10	12
K08C7.3f.1	IV	10666833	10679287	WBGene00001328	epi-1	mRNA	0.118312478647913	INBRED	6.18	II	13175817	6.72067990009499	0.11875226332685	No	13001144	13412550	Distant eQTL	33.5	25	33.5	Yes	10	25
K08D10.12a.1	IV	4178463	4179531	WBGene00019535	tsen-34	mRNA	0.388023912350889	INBRED	6.18	IV	4227967	12.8384882551064	0.364931977021356	No	3031778	6783880	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D10.12c.1	IV	4178457	4179537	WBGene00019535	tsen-34	mRNA	0.159176489236268	INBRED	6.18	III	9794418	6.6319438081171	0.127441130018826	No	8933074	10272632	Distant eQTL	28.5	27	28.5	Yes	10	27
K08D10.4.1	IV	4172076	4174016	WBGene00004385	rnp-2	mRNA	0.197636654901801	INBRED	6.18	IV	4176957	6.81965903883143	0.124244361075162	No	3678254	4947654	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D10.5	IV	4168038	4169891	WBGene00019529	K08D10.5	pseudogenic_transcript	0.645945777982205	INBRED	6.18	IV	4228843	6.71645681001605	0.279336873649437	No	3611157	5427650	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D12.5a.1	IV	1699899	1702856	WBGene00044618	bus-2	mRNA	0.0120778892435353	INBRED	6.18	IV	16027005	7.794240938269	0.135066292339747	No	15775754	16435216	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K08D8.12a.1	IV	12893466	12894420	WBGene00194926	K08D8.12	mRNA	0.0934084683497225	INBRED	6.18	IV	12457358	6.90802018177061	0.130214953064714	No	10550644	13444159	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D8.4a.1	IV	12907469	12909998	WBGene00010658	K08D8.4	mRNA	0.49014342965327	INBRED	6.18	IV	12905374	8.24742687255379	0.396985625304436	No	11690443	13500727	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D8.4c.1	IV	12908177	12909979	WBGene00010658	K08D8.4	mRNA	0.0907767060555233	INBRED	6.18	II	10410220	6.25824585149901	0.109361008495937	No	9758769	10864374	Distant eQTL	21	2	NotAvailable	No	10	NotAvailable
K08D8.4d.1	IV	12907469	12909983	WBGene00010658	K08D8.4	mRNA	0.737414816957144	INBRED	6.18	IV	12905374	11.6745767058716	0.585539323215513	No	11546395	13500727	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D8.5.1	IV	12910647	12912129	WBGene00010659	K08D8.5	mRNA	0.67531963244237	INBRED	6.18	IV	12886235	12.07965279833	0.715240256016066	No	10414800	13558007	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D8.6b.1	IV	12887292	12888735	WBGene00010660	K08D8.6	mRNA	0.10868104593107	INBRED	6.18	IV	13541779	6.99314903967573	0.115612878026777	No	12887411	13937101	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D8.7a.1	IV	12897696	12898451	WBGene00185092	K08D8.7	mRNA	0.104346347998017	INBRED	6.18	I	10032985	6.91622155461737	0.119831888611578	No	7118752	11739919	Distant eQTL	26.5	5	NotAvailable	No	10	NotAvailable
K08D8.7a.1	IV	12897696	12898451	WBGene00185092	K08D8.7	mRNA	0.104346347998017	INBRED	6.18	IV	12887498	12.7086866610819	0.208284679367835	No	10414800	16406431	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D8.7a.1	IV	12897696	12898451	WBGene00185092	K08D8.7	mRNA	0.104346347998017	INBRED	6.18	V	18024021	6.25527919328983	0.10924668787754	No	17703015	18703432	Distant eQTL	34	3	NotAvailable	No	10	NotAvailable
K08D9.3e.1	V	3218970	3222449	WBGene00000168	apx-1	mRNA	0.0838300280402687	INBRED	6.18	V	16819720	7.07367710735757	0.119956278255152	No	16696417	17732819	Distant eQTL	31.5	10	31.5	Yes	10	10
K08D9.6.1	V	3231383	3234987	WBGene00019527	K08D9.6	mRNA	0.169876603754577	INBRED	6.18	V	3441713	12.0677855703076	0.373390489861106	Yes	1647276	4436051	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08D9.9.1	V	3236444	3236710	WBGene00235094	K08D9.9	mRNA	0.365575523489651	INBRED	6.18	V	3469577	13.8553915482975	0.481783874910789	No	1663071	4436051	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08E3.1.1	III	13744222	13747287	WBGene00010661	tyr-2	mRNA	0.151114510556108	INBRED	6.18	II	1186497	6.74747220507659	0.12042569753406	No	614925	1703368	Distant eQTL	2.5	115	2.5	Yes	10	115
K08E3.4.1	III	13759444	13762069	WBGene00010664	dbn-1	mRNA	0.0638897922487667	INBRED	6.18	IV	6395975	6.55627088527979	0.112691491484993	No	5282345	8039909	Distant eQTL	30.5	11	30.5	Yes	10	11
K08E3.4.1	III	13759444	13762069	WBGene00010664	dbn-1	mRNA	0.0638897922487667	INBRED	6.18	IV	16003005	6.44478580427266	0.110821442425837	No	15198560	16687412	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K08E3.7b.2	III	13771513	13773292	WBGene00003967	pdr-1	mRNA	0.119674583550657	INBRED	6.18	II	9243856	7.06394341203179	0.104192269688802	No	8641439	9740750	Distant eQTL	19.5	23	19_19.5	Yes	10	59
K08E4.3b.1	IV	12057742	12059951	WBGene00010667	K08E4.3	mRNA	0.167897094293845	INBRED	6.18	IV	3494413	6.32337039638355	0.117307918620426	No	3042242	3768166	Distant eQTL	24	4	NotAvailable	No	10	NotAvailable
K08E5.1b.1	III	10141442	10142981	WBGene00014801	K08E5.1	mRNA	0.712552707626001	INBRED	6.18	III	10090816	16.6199679417213	0.773652881140723	No	9384934	11372153	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08E7.2.1	IV	12566092	12567226	WBGene00002002	hsb-1	mRNA	0.0956896039537244	INBRED	6.18	I	4754801	8.32719952328477	0.152018244923404	No	3246411	13827322	Distant eQTL	21.5	5	NotAvailable	No	10	NotAvailable
K08E7.5a.1	IV	12573368	12578870	WBGene00010673	K08E7.5	mRNA	0.107970802753205	INBRED	6.18	IV	4430374	6.32236385199316	0.210072303677003	No	4011612	5796165	Distant eQTL	28	6	NotAvailable	No	10	NotAvailable
K08F11.3.1	IV	4706854	4710755	WBGene00019543	cif-1	mRNA	0.129654599967678	INBRED	6.18	II	9157312	6.57141817762167	0.108137824667788	No	5543959	10362582	Distant eQTL	19.5	23	19_19.5	Yes	10	59
K08F11.3.2	IV	4706855	4710393	WBGene00019543	cif-1	mRNA	0.088799197613912	INBRED	6.18	IV	4649779	7.5351261066394	0.133144487054278	No	4018615	5999129	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08F11.5.1	IV	4712825	4715807	WBGene00019544	miro-1	mRNA	0.32023533417325	INBRED	6.18	IV	4738814	12.2351195514287	0.374674960020302	No	3577549	13208614	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08F4.2.1	IV	10126749	10128956	WBGene00010677	gtbp-1	mRNA	0.0641922414252374	INBRED	6.18	IV	16060309	6.20502982654072	0.105075146788014	No	15775754	16435216	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K08F8.1a.1	II	8744077	8747234	WBGene00010681	mak-1	mRNA	0.269976371833045	INBRED	6.18	X	1878886	6.54230275550077	0.113521815161958	No	1039114	2632912	Distant eQTL	4	9	NotAvailable	No	10	NotAvailable
K08F8.4b.1	II	8762675	8766997	WBGene00000240	pah-1	mRNA	0.20647832027805	INBRED	6.18	II	8689612	9.79876679131912	0.219524964545345	No	8005505	10632227	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08F8.6.1	II	8770975	8782020	WBGene00002295	let-19	mRNA	0.115848439494582	INBRED	6.18	X	10764583	6.6158402064169	0.0937117895578772	No	10318958	11652511	Distant eQTL	24	11	24	Yes	10	11
K08F9.3c.1	V	15141560	15144079	WBGene00010686	K08F9.3	mRNA	0.20185852773951	INBRED	6.18	V	20270364	6.44259867779878	0.120475096858406	No	19860572	20913876	Distant eQTL	45.5	118	44.5_45_45.5	Yes	10	190
K08H10.1t.1	V	10020563	10027720	WBGene00002263	lea-1	mRNA	0.120897526892652	INBRED	6.18	IV	15193341	6.51192190632462	0.116869140145448	No	14791906	15831322	Distant eQTL	40.5	43	40.5	Yes	10	43
K08H10.5	V	9997094	9998481	WBGene00014805	K08H10.5	pseudogenic_transcript	0.373220471643714	INBRED	6.18	V	10512553	8.10165554126477	0.354105874936489	No	7649351	13396663	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K08H2.1.1	X	13226134	13226664	WBGene00004827	skr-21	mRNA	0.183891227464518	INBRED	6.18	II	13158734	8.72838372765814	0.164748856963415	No	12262027	13568276	Distant eQTL	33	7	NotAvailable	No	10	NotAvailable
K08H2.3.1	X	13237402	13238541	WBGene00010690	K08H2.3	mRNA	0.407844469746967	INBRED	6.18	IV	15773695	6.4308356792582	0.285479908364849	No	15143459	16669778	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K08H2.9.1	X	13228502	13232359	WBGene00010694	bgnt-1.5	mRNA	0.113518165987778	INBRED	6.18	X	8384622	9.28715591934911	0.149324817440915	No	3717910	13761536	Distant eQTL	21	7	NotAvailable	No	10	NotAvailable
K09A11.1.1	X	13262495	13264589	WBGene00010704	K09A11.1	mRNA	0.520168632077191	INBRED	6.18	X	13761911	9.51904210242063	0.476342829753779	No	12395899	14011356	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09A11.3.1	X	13267562	13269686	WBGene00010706	cyp-14A2	mRNA	0.661969788885549	INBRED	6.18	X	13197313	14.8124200612262	0.610861685635788	No	12572491	14614161	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09A11.4.1	X	13271837	13274202	WBGene00010707	cyp-14A3	mRNA	0.0458290104191618	INBRED	6.18	V	19945382	8.20969231236377	0.150221030506506	Yes	19055364	20913876	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09B11.5a.1	IV	13431240	13434004	WBGene00010712	K09B11.5	mRNA	0.0596120041582007	INBRED	6.18	IV	13328154	7.08319875476471	0.132052038221583	No	6382564	13788710	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09C4.2.1	X	3296482	3298031	WBGene00019548	K09C4.2	mRNA	0.828262231382347	INBRED	6.18	X	2889663	10.5178227025876	0.523559649919884	No	2401522	4683491	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09C4.3	X	3293290	3294369	WBGene00002006	hsp-2	pseudogenic_transcript	0.844833846928927	INBRED	6.18	X	3204872	14.2247085643244	0.65248248891031	No	2105444	4729338	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09E10.2a.1	IV	12308293	12311622	WBGene00019580	oac-58	mRNA	0.237216272936168	INBRED	6.18	IV	12868732	14.0265954873109	0.423018468294401	No	7394535	13415016	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09E3.4	X	17119294	17120907	WBGene00019575	K09E3.4	pseudogenic_transcript	0.33924033376402	INBRED	6.18	II	2208261	9.39773485299355	0.376378207670148	No	1177961	2621122	Distant eQTL	4.5	6	NotAvailable	No	10	NotAvailable
K09E3.7.1	X	17131348	17134527	WBGene00019578	K09E3.7	mRNA	0.266890915384368	INBRED	6.18	X	13716496	7.95171360689387	0.214094705623321	No	13257055	17347434	Distant eQTL	35.5	8	NotAvailable	No	10	NotAvailable
K09E4.3a.1	II	14123945	14126941	WBGene00010721	K09E4.3	mRNA	0.454627299647954	INBRED	6.18	II	14101404	9.03064886386388	0.469861320620539	No	13352001	15271134	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09E9.3a.1	X	15611766	15613791	WBGene00010726	K09E9.3	mRNA	0.393193519668852	INBRED	6.18	IV	13937116	9.7527241273629	0.193366045804579	No	12360939	17252387	Distant eQTL	38.5	8	NotAvailable	No	10	NotAvailable
K09F5.2.1	X	7727889	7733168	WBGene00006925	vit-1	mRNA	0.0625090723117767	INBRED	6.18	IV	16027005	6.72084657507294	0.126962729417452	No	15775754	16437856	Distant eQTL	42	203	41.5_42_42.5	Yes	10	233
K09F6.10.2	II	2287030	2288853	WBGene00019593	K09F6.10	mRNA	0.845227643292075	INBRED	6.18	II	2238305	26.6518003151669	0.852998022023391	Yes	7007	3152322	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K09H11.4.1	V	5722832	5726563	WBGene00019601	K09H11.4	mRNA	0.0805402328185686	INBRED	6.18	II	1186497	6.28891184923154	0.112874565159136	No	775060	1703368	Distant eQTL	2.5	115	2.5	Yes	10	115
K09H11.4.1	V	5722832	5726563	WBGene00019601	K09H11.4	mRNA	0.0805402328185686	INBRED	6.18	V	20377162	6.87860431929278	0.123521165425313	No	19594015	20913876	Distant eQTL	45.5	118	44.5_45_45.5	Yes	10	190
K09H9.7.1	I	3150341	3152003	WBGene00019598	K09H9.7	mRNA	0.862189130719292	INBRED	6.18	IV	15445024	6.75175446483508	0.392094963737153	No	15166269	16171424	Distant eQTL	41.5	13	41.5_42_42.5	Yes	10	233
K10B2.3b.1	II	6365722	6367002	WBGene00019606	clec-88	mRNA	0.421755002931979	INBRED	6.18	II	7773764	11.0811752327322	0.374624369341436	No	4278298	8256740	Distant eQTL	19	36	19_19.5	Yes	10	59
K10B2.4.1	II	6360326	6360959	WBGene00019607	K10B2.4	mRNA	0.101416651631035	INBRED	6.18	II	7408051	6.51452843567134	0.108587351476833	No	2831522	8027042	Distant eQTL	19	36	19_19.5	Yes	10	59
K10B2.4.1	II	6360326	6360959	WBGene00019607	K10B2.4	mRNA	0.101416651631035	INBRED	6.18	II	13610369	6.61094737881025	0.111939536364702	No	13032668	13879576	Distant eQTL	37	3	NotAvailable	No	10	NotAvailable
K10B3.1b.1	X	3135486	3136663	WBGene00019609	K10B3.1	mRNA	0.204256352351761	INBRED	6.18	X	3843271	6.30120461714698	0.121706688168304	No	2765078	4763095	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K10C2.12.1	X	6420070	6420781	WBGene00206386	K10C2.12	mRNA	0.0999128594267364	INBRED	6.18	I	12763694	6.3483489244584	0.117385195291074	No	11930256	13318471	Distant eQTL	36	13	36	Yes	10	13
K10C2.14.1	X	6439645	6440564	WBGene00206388	K10C2.14	mRNA	0.968622743985043	INBRED	6.18	X	6441359	11.5364757955102	0.850887305227236	No	5787711	9146298	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K10C2.8.1	X	6436440	6437645	WBGene00045265	K10C2.8	mRNA	0.212610435249426	INBRED	6.18	I	11492030	7.25143368117708	0.141374533181978	No	9921043	11968238	Distant eQTL	31	12	31	Yes	10	12
K10C3.5b.1	I	9863584	9869064	WBGene00010732	K10C3.5	mRNA	0.19178981993216	INBRED	6.18	I	10071440	9.41811061710424	0.163735976225496	No	5091132	13706263	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K10C3.5b.1	I	9863584	9869064	WBGene00010732	K10C3.5	mRNA	0.19178981993216	INBRED	6.18	III	12164184	6.36971759221713	0.0972990529763626	No	11929865	12393698	Distant eQTL	43	2	NotAvailable	No	10	NotAvailable
K10C8.1.1	V	12692486	12695255	WBGene00010734	parn-1	mRNA	0.782171342999666	INBRED	6.18	V	10407905	6.73533326221791	0.190354792504042	No	7642574	12503599	Distant eQTL	23	8	NotAvailable	No	10	NotAvailable
K10D11.1.1	IV	12976303	12978343	WBGene00010745	dod-17	mRNA	0.473062888469005	INBRED	6.18	IV	11546395	6.52229573452759	0.209338486437459	No	9474550	13369766	Distant eQTL	32.5	2	NotAvailable	No	10	NotAvailable
K10D2.4.1	III	5173439	5173809	WBGene00019630	emb-1	mRNA	0.0551648888752556	INBRED	6.18	III	3079660	6.19776075147394	0.109211392641942	Yes	2868706	3348882	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
K10D3.6.1	I	7116329	7116655	WBGene00010740	K10D3.6	mRNA	0.207923332214597	INBRED	6.18	I	9765400	7.04993224232655	0.143131079206509	No	6213519	11559159	Distant eQTL	26	6	NotAvailable	No	10	NotAvailable
K10D6.4a.1	V	11214943	11216776	WBGene00010744	K10D6.4	mRNA	0.102710167711814	INBRED	6.18	X	10286888	6.30425134950251	0.121164463423421	No	9960835	10752129	Distant eQTL	23	12	23	Yes	10	12
K10F12.6	III	398728	399392	WBGene00019638	K10F12.6	pseudogenic_transcript	0.156855761297645	INBRED	6.18	III	709100	7.2030435725276	0.151947647817143	No	12249	924850	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
