ens_gene	strain	covered_length	Chr	start	end	ext_gene	perc
WBGene00022486	ED3049	2674	III	1239048	1242799	fbxa-61	71.2876566249
WBGene00022486	ED3052	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	ED3073	3584	III	1239048	1242799	fbxa-61	95.5478539056252
WBGene00022486	ED3077	3649	III	1239048	1242799	fbxa-61	97.2807251399627
WBGene00022486	EG4347	3132	III	1239048	1242799	fbxa-61	83.4977339376166
WBGene00022486	EG4349	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	EG4724	2823	III	1239048	1242799	fbxa-61	75.2599306851506
WBGene00022486	EG4725	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	EG4946	3134	III	1239048	1242799	fbxa-61	83.5510530525193
WBGene00022486	GXW1	3581	III	1239048	1242799	fbxa-61	95.4678752332711
WBGene00022486	JR4305	3393	III	1239048	1242799	fbxa-61	90.455878432418
WBGene00022486	JT11398	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU1088	3326	III	1239048	1242799	fbxa-61	88.6696880831778
WBGene00022486	JU1172	3381	III	1239048	1242799	fbxa-61	90.1359637430019
WBGene00022486	JU1200	3035	III	1239048	1242799	fbxa-61	80.911756864836
WBGene00022486	JU1212	2656	III	1239048	1242799	fbxa-61	70.8077845907758
WBGene00022486	JU1213	3642	III	1239048	1242799	fbxa-61	97.0941082378033
WBGene00022486	JU1242	3312	III	1239048	1242799	fbxa-61	88.296454278859
WBGene00022486	JU1246	3604	III	1239048	1242799	fbxa-61	96.0810450546521
WBGene00022486	JU1249	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU1395	3074	III	1239048	1242799	fbxa-61	81.9514796054385
WBGene00022486	JU1400	3648	III	1239048	1242799	fbxa-61	97.2540655825113
WBGene00022486	JU1409	3074	III	1239048	1242799	fbxa-61	81.9514796054385
WBGene00022486	JU1440	3376	III	1239048	1242799	fbxa-61	90.0026659557451
WBGene00022486	JU1491	3679	III	1239048	1242799	fbxa-61	98.0805118635031
WBGene00022486	JU1530	2960	III	1239048	1242799	fbxa-61	78.9122900559851
WBGene00022486	JU1543	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU1568	3653	III	1239048	1242799	fbxa-61	97.3873633697681
WBGene00022486	JU1581	3674	III	1239048	1242799	fbxa-61	97.9472140762463
WBGene00022486	JU1586	2898	III	1239048	1242799	fbxa-61	77.2593974940016
WBGene00022486	JU1652	3567	III	1239048	1242799	fbxa-61	95.0946414289523
WBGene00022486	JU1666	3679	III	1239048	1242799	fbxa-61	98.0805118635031
WBGene00022486	JU1792	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU1793	3400	III	1239048	1242799	fbxa-61	90.6424953345774
WBGene00022486	JU1808	3437	III	1239048	1242799	fbxa-61	91.6288989602773
WBGene00022486	JU1896	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU1934	3431	III	1239048	1242799	fbxa-61	91.4689416155692
WBGene00022486	JU2001	3453	III	1239048	1242799	fbxa-61	92.0554518794988
WBGene00022486	JU2007	3289	III	1239048	1242799	fbxa-61	87.683284457478
WBGene00022486	JU2016	3465	III	1239048	1242799	fbxa-61	92.375366568915
WBGene00022486	JU2017	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	JU2106	3342	III	1239048	1242799	fbxa-61	89.0962410023994
WBGene00022486	JU2131	3423	III	1239048	1242799	fbxa-61	91.2556651559584
WBGene00022486	JU2141	3340	III	1239048	1242799	fbxa-61	89.0429218874967
WBGene00022486	JU2234	3676	III	1239048	1242799	fbxa-61	98.000533191149
WBGene00022486	JU2250	3405	III	1239048	1242799	fbxa-61	90.7757931218342
WBGene00022486	JU2257	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2316	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU2464	3335	III	1239048	1242799	fbxa-61	88.9096241002399
WBGene00022486	JU2466	3735	III	1239048	1242799	fbxa-61	99.5734470807785
WBGene00022486	JU2478	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2513	3389	III	1239048	1242799	fbxa-61	90.3492402026126
WBGene00022486	JU2519	3525	III	1239048	1242799	fbxa-61	93.9749400159957
WBGene00022486	JU2522	3303	III	1239048	1242799	fbxa-61	88.0565182617969
WBGene00022486	JU2526	3679	III	1239048	1242799	fbxa-61	98.0805118635031
WBGene00022486	JU2534	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU2565	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2566	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2570	3438	III	1239048	1242799	fbxa-61	91.6555585177286
WBGene00022486	JU2572	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2575	3482	III	1239048	1242799	fbxa-61	92.8285790455878
WBGene00022486	JU2576	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2578	3407	III	1239048	1242799	fbxa-61	90.8291122367369
WBGene00022486	JU2581	3409	III	1239048	1242799	fbxa-61	90.8824313516396
WBGene00022486	JU2586	3436	III	1239048	1242799	fbxa-61	91.6022394028259
WBGene00022486	JU2587	3749	III	1239048	1242799	fbxa-61	99.9466808850973
WBGene00022486	JU258	2633	III	1239048	1242799	fbxa-61	70.1946147693948
WBGene00022486	JU2592	3421	III	1239048	1242799	fbxa-61	91.2023460410557
WBGene00022486	JU2593	3381	III	1239048	1242799	fbxa-61	90.1359637430019
WBGene00022486	JU2600	3373	III	1239048	1242799	fbxa-61	89.9226872833911
WBGene00022486	JU2610	3348	III	1239048	1242799	fbxa-61	89.2561983471074
WBGene00022486	JU2619	3601	III	1239048	1242799	fbxa-61	96.001066382298
WBGene00022486	JU2800	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU2811	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	JU2825	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2829	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU2838	3458	III	1239048	1242799	fbxa-61	92.1887496667555
WBGene00022486	JU2841	3654	III	1239048	1242799	fbxa-61	97.4140229272194
WBGene00022486	JU2853	3463	III	1239048	1242799	fbxa-61	92.3220474540123
WBGene00022486	JU2862	3441	III	1239048	1242799	fbxa-61	91.7355371900826
WBGene00022486	JU2866	3503	III	1239048	1242799	fbxa-61	93.3884297520661
WBGene00022486	JU2878	3594	III	1239048	1242799	fbxa-61	95.8144494801386
WBGene00022486	JU2879	3543	III	1239048	1242799	fbxa-61	94.45481205012
WBGene00022486	JU2906	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU2907	3411	III	1239048	1242799	fbxa-61	90.9357504665423
WBGene00022486	JU310	3585	III	1239048	1242799	fbxa-61	95.5745134630765
WBGene00022486	JU311	3548	III	1239048	1242799	fbxa-61	94.5881098373767
WBGene00022486	JU3125	3492	III	1239048	1242799	fbxa-61	93.0951746201013
WBGene00022486	JU3127	3392	III	1239048	1242799	fbxa-61	90.4292188749667
WBGene00022486	JU3128	3634	III	1239048	1242799	fbxa-61	96.8808317781925
WBGene00022486	JU3132	3395	III	1239048	1242799	fbxa-61	90.5091975473207
WBGene00022486	JU3134	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU3135	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU3137	3676	III	1239048	1242799	fbxa-61	98.000533191149
WBGene00022486	JU3140	3666	III	1239048	1242799	fbxa-61	97.7339376166356
WBGene00022486	JU3141	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU3144	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU3166	3429	III	1239048	1242799	fbxa-61	91.4156225006665
WBGene00022486	JU3167	3672	III	1239048	1242799	fbxa-61	97.8938949613436
WBGene00022486	JU3169	3459	III	1239048	1242799	fbxa-61	92.2154092242069
WBGene00022486	JU3224	3598	III	1239048	1242799	fbxa-61	95.921087709944
WBGene00022486	JU3225	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU3226	3548	III	1239048	1242799	fbxa-61	94.5881098373767
WBGene00022486	JU3228	3575	III	1239048	1242799	fbxa-61	95.307917888563
WBGene00022486	JU323	3652	III	1239048	1242799	fbxa-61	97.3607038123167
WBGene00022486	JU3280	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU3282	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU3291	3651	III	1239048	1242799	fbxa-61	97.3340442548654
WBGene00022486	JU3318	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU346	3679	III	1239048	1242799	fbxa-61	98.0805118635031
WBGene00022486	JU360	3091	III	1239048	1242799	fbxa-61	82.4046920821114
WBGene00022486	JU367	3718	III	1239048	1242799	fbxa-61	99.1202346041056
WBGene00022486	JU3795	3505	III	1239048	1242799	fbxa-61	93.4417488669688
WBGene00022486	JU393	3329	III	1239048	1242799	fbxa-61	88.7496667555319
WBGene00022486	JU394	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU397	3553	III	1239048	1242799	fbxa-61	94.7214076246334
WBGene00022486	JU4047	3385	III	1239048	1242799	fbxa-61	90.2426019728073
WBGene00022486	JU406	3357	III	1239048	1242799	fbxa-61	89.4961343641695
WBGene00022486	JU4073	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU4082	3434	III	1239048	1242799	fbxa-61	91.5489202879232
WBGene00022486	JU4098	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	JU4161	3640	III	1239048	1242799	fbxa-61	97.0407891229006
WBGene00022486	JU440	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	JU561	3536	III	1239048	1242799	fbxa-61	94.2681951479605
WBGene00022486	JU642	3584	III	1239048	1242799	fbxa-61	95.5478539056252
WBGene00022486	JU751	3368	III	1239048	1242799	fbxa-61	89.7893894961344
WBGene00022486	JU774	3016	III	1239048	1242799	fbxa-61	80.4052252732605
WBGene00022486	JU775	3107	III	1239048	1242799	fbxa-61	82.831245001333
WBGene00022486	JU778	3296	III	1239048	1242799	fbxa-61	87.8699013596374
WBGene00022486	JU782	3325	III	1239048	1242799	fbxa-61	88.6430285257265
WBGene00022486	JU792	3495	III	1239048	1242799	fbxa-61	93.1751532924553
WBGene00022486	JU830	3667	III	1239048	1242799	fbxa-61	97.7605971740869
WBGene00022486	JU847	3058	III	1239048	1242799	fbxa-61	81.524926686217
WBGene00022486	KR314	3039	III	1239048	1242799	fbxa-61	81.0183950946414
WBGene00022486	LKC34	2793	III	1239048	1242799	fbxa-61	74.4601439616102
WBGene00022486	MY10	3665	III	1239048	1242799	fbxa-61	97.7072780591842
WBGene00022486	MY16	3234	III	1239048	1242799	fbxa-61	86.217008797654
WBGene00022486	MY18	3651	III	1239048	1242799	fbxa-61	97.3340442548654
WBGene00022486	MY1	3118	III	1239048	1242799	fbxa-61	83.1245001332978
WBGene00022486	MY2147	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	MY2212	3679	III	1239048	1242799	fbxa-61	98.0805118635031
WBGene00022486	MY23	2637	III	1239048	1242799	fbxa-61	70.3012529992002
WBGene00022486	MY2453	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	MY2530	3670	III	1239048	1242799	fbxa-61	97.840575846441
WBGene00022486	MY2535	3665	III	1239048	1242799	fbxa-61	97.7072780591842
WBGene00022486	MY2573	3636	III	1239048	1242799	fbxa-61	96.9341508930952
WBGene00022486	MY2585	3679	III	1239048	1242799	fbxa-61	98.0805118635031
WBGene00022486	MY2693	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	MY2713	3633	III	1239048	1242799	fbxa-61	96.8541722207411
WBGene00022486	MY2741	3724	III	1239048	1242799	fbxa-61	99.2801919488137
WBGene00022486	MY518	3381	III	1239048	1242799	fbxa-61	90.1359637430019
WBGene00022486	MY679	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	MY772	3663	III	1239048	1242799	fbxa-61	97.6539589442815
WBGene00022486	MY795	3711	III	1239048	1242799	fbxa-61	98.9336177019461
WBGene00022486	MY920	3670	III	1239048	1242799	fbxa-61	97.840575846441
WBGene00022486	N2	3032	III	1239048	1242799	fbxa-61	80.831778192482
WBGene00022486	NIC1049	3659	III	1239048	1242799	fbxa-61	97.5473207144761
WBGene00022486	NIC1107	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	NIC1119	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC166	3524	III	1239048	1242799	fbxa-61	93.9482804585444
WBGene00022486	NIC1698	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC1700	3513	III	1239048	1242799	fbxa-61	93.6550253265796
WBGene00022486	NIC1772	3681	III	1239048	1242799	fbxa-61	98.1338309784058
WBGene00022486	NIC1773	3472	III	1239048	1242799	fbxa-61	92.5619834710744
WBGene00022486	NIC1775	3391	III	1239048	1242799	fbxa-61	90.4025593175153
WBGene00022486	NIC1779	3513	III	1239048	1242799	fbxa-61	93.6550253265796
WBGene00022486	NIC1780	3607	III	1239048	1242799	fbxa-61	96.1610237270061
WBGene00022486	NIC1782	3477	III	1239048	1242799	fbxa-61	92.6952812583311
WBGene00022486	NIC1783	3576	III	1239048	1242799	fbxa-61	95.3345774460144
WBGene00022486	NIC1785	3552	III	1239048	1242799	fbxa-61	94.6947480671821
WBGene00022486	NIC1786	3586	III	1239048	1242799	fbxa-61	95.6011730205279
WBGene00022486	NIC1787	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	NIC1788	3619	III	1239048	1242799	fbxa-61	96.4809384164223
WBGene00022486	NIC1789	3682	III	1239048	1242799	fbxa-61	98.1604905358571
WBGene00022486	NIC1790	3402	III	1239048	1242799	fbxa-61	90.6958144494801
WBGene00022486	NIC1791	3407	III	1239048	1242799	fbxa-61	90.8291122367369
WBGene00022486	NIC1792	3484	III	1239048	1242799	fbxa-61	92.8818981604905
WBGene00022486	NIC1794	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC1796	3633	III	1239048	1242799	fbxa-61	96.8541722207411
WBGene00022486	NIC1798	3631	III	1239048	1242799	fbxa-61	96.8008531058384
WBGene00022486	NIC1799	3635	III	1239048	1242799	fbxa-61	96.9074913356438
WBGene00022486	NIC1801	3510	III	1239048	1242799	fbxa-61	93.5750466542255
WBGene00022486	NIC1802	3639	III	1239048	1242799	fbxa-61	97.0141295654492
WBGene00022486	NIC1805	3626	III	1239048	1242799	fbxa-61	96.6675553185817
WBGene00022486	NIC1806	3665	III	1239048	1242799	fbxa-61	97.7072780591842
WBGene00022486	NIC1808	3553	III	1239048	1242799	fbxa-61	94.7214076246334
WBGene00022486	NIC1809	3622	III	1239048	1242799	fbxa-61	96.5609170887763
WBGene00022486	NIC1810	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	NIC1811	3602	III	1239048	1242799	fbxa-61	96.0277259397494
WBGene00022486	NIC1812	3681	III	1239048	1242799	fbxa-61	98.1338309784058
WBGene00022486	NIC1832	3548	III	1239048	1242799	fbxa-61	94.5881098373767
WBGene00022486	NIC195	3607	III	1239048	1242799	fbxa-61	96.1610237270061
WBGene00022486	NIC199	2867	III	1239048	1242799	fbxa-61	76.4329512130099
WBGene00022486	NIC1	2715	III	1239048	1242799	fbxa-61	72.3806984804052
WBGene00022486	NIC2021	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC2076	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC207	3541	III	1239048	1242799	fbxa-61	94.4014929352173
WBGene00022486	NIC231	3118	III	1239048	1242799	fbxa-61	83.1245001332978
WBGene00022486	NIC236	2391	III	1239048	1242799	fbxa-61	63.743001866169
WBGene00022486	NIC242	3057	III	1239048	1242799	fbxa-61	81.4982671287657
WBGene00022486	NIC251	3669	III	1239048	1242799	fbxa-61	97.8139162889896
WBGene00022486	NIC252	3541	III	1239048	1242799	fbxa-61	94.4014929352173
WBGene00022486	NIC255	3371	III	1239048	1242799	fbxa-61	89.8693681684884
WBGene00022486	NIC256	3252	III	1239048	1242799	fbxa-61	86.6968808317782
WBGene00022486	NIC258	3070	III	1239048	1242799	fbxa-61	81.8448413756332
WBGene00022486	NIC259	3676	III	1239048	1242799	fbxa-61	98.000533191149
WBGene00022486	NIC260	3663	III	1239048	1242799	fbxa-61	97.6539589442815
WBGene00022486	NIC261	3315	III	1239048	1242799	fbxa-61	88.376432951213
WBGene00022486	NIC262	3600	III	1239048	1242799	fbxa-61	95.9744068248467
WBGene00022486	NIC265	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC266	3322	III	1239048	1242799	fbxa-61	88.5630498533724
WBGene00022486	NIC267	3304	III	1239048	1242799	fbxa-61	88.0831778192482
WBGene00022486	NIC268	3613	III	1239048	1242799	fbxa-61	96.3209810717142
WBGene00022486	NIC269	3292	III	1239048	1242799	fbxa-61	87.763263129832
WBGene00022486	NIC271	3257	III	1239048	1242799	fbxa-61	86.8301786190349
WBGene00022486	NIC272	3323	III	1239048	1242799	fbxa-61	88.5897094108238
WBGene00022486	NIC274	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	NIC275	3640	III	1239048	1242799	fbxa-61	97.0407891229006
WBGene00022486	NIC276	3390	III	1239048	1242799	fbxa-61	90.375899760064
WBGene00022486	NIC277	3304	III	1239048	1242799	fbxa-61	88.0831778192482
WBGene00022486	NIC2	2909	III	1239048	1242799	fbxa-61	77.5526526259664
WBGene00022486	NIC3	2660	III	1239048	1242799	fbxa-61	70.9144228205812
WBGene00022486	NIC501	3344	III	1239048	1242799	fbxa-61	89.1495601173021
WBGene00022486	NIC511	3676	III	1239048	1242799	fbxa-61	98.000533191149
WBGene00022486	NIC513	3417	III	1239048	1242799	fbxa-61	91.0957078112503
WBGene00022486	NIC514	3339	III	1239048	1242799	fbxa-61	89.0162623300453
WBGene00022486	NIC515	3428	III	1239048	1242799	fbxa-61	91.3889629432151
WBGene00022486	NIC522	3390	III	1239048	1242799	fbxa-61	90.375899760064
WBGene00022486	NIC523	3448	III	1239048	1242799	fbxa-61	91.9221540922421
WBGene00022486	NIC526	3648	III	1239048	1242799	fbxa-61	97.2540655825113
WBGene00022486	NIC527	3401	III	1239048	1242799	fbxa-61	90.6691548920288
WBGene00022486	NIC528	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	NIC529	3401	III	1239048	1242799	fbxa-61	90.6691548920288
WBGene00022486	PB303	3519	III	1239048	1242799	fbxa-61	93.8149826712877
WBGene00022486	PS2025	3341	III	1239048	1242799	fbxa-61	89.069581444948
WBGene00022486	PX179	3286	III	1239048	1242799	fbxa-61	87.603305785124
WBGene00022486	QG2075	3592	III	1239048	1242799	fbxa-61	95.7611303652359
WBGene00022486	QG2811	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	QG2813	3639	III	1239048	1242799	fbxa-61	97.0141295654492
WBGene00022486	QG2818	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2823	3485	III	1239048	1242799	fbxa-61	92.9085577179419
WBGene00022486	QG2824	3408	III	1239048	1242799	fbxa-61	90.8557717941882
WBGene00022486	QG2825	3583	III	1239048	1242799	fbxa-61	95.5211943481738
WBGene00022486	QG2827	3503	III	1239048	1242799	fbxa-61	93.3884297520661
WBGene00022486	QG2828	3523	III	1239048	1242799	fbxa-61	93.921620901093
WBGene00022486	QG2832	3477	III	1239048	1242799	fbxa-61	92.6952812583311
WBGene00022486	QG2835	3424	III	1239048	1242799	fbxa-61	91.2823247134098
WBGene00022486	QG2836	3531	III	1239048	1242799	fbxa-61	94.1348973607038
WBGene00022486	QG2837	3675	III	1239048	1242799	fbxa-61	97.9738736336977
WBGene00022486	QG2838	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2841	3631	III	1239048	1242799	fbxa-61	96.8008531058384
WBGene00022486	QG2843	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2846	3429	III	1239048	1242799	fbxa-61	91.4156225006665
WBGene00022486	QG2850	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2854	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2855	3681	III	1239048	1242799	fbxa-61	98.1338309784058
WBGene00022486	QG2857	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2873	3682	III	1239048	1242799	fbxa-61	98.1604905358571
WBGene00022486	QG2874	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2875	3675	III	1239048	1242799	fbxa-61	97.9738736336977
WBGene00022486	QG2877	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG2932	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG4003	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	QG4004	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	QG4006	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	QG4008	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	QG4010	3663	III	1239048	1242799	fbxa-61	97.6539589442815
WBGene00022486	QG4012	3499	III	1239048	1242799	fbxa-61	93.2817915222607
WBGene00022486	QG4015	3639	III	1239048	1242799	fbxa-61	97.0141295654492
WBGene00022486	QG4017	3551	III	1239048	1242799	fbxa-61	94.6680885097307
WBGene00022486	QG4018	3505	III	1239048	1242799	fbxa-61	93.4417488669688
WBGene00022486	QG4021	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG4080	3680	III	1239048	1242799	fbxa-61	98.1071714209544
WBGene00022486	QG4103	3675	III	1239048	1242799	fbxa-61	97.9738736336977
WBGene00022486	QG4135	3425	III	1239048	1242799	fbxa-61	91.3089842708611
WBGene00022486	QG4138	3549	III	1239048	1242799	fbxa-61	94.614769394828
WBGene00022486	QG4147	3567	III	1239048	1242799	fbxa-61	95.0946414289523
WBGene00022486	QG4151	3470	III	1239048	1242799	fbxa-61	92.5086643561717
WBGene00022486	QG4193	3506	III	1239048	1242799	fbxa-61	93.4684084244202
WBGene00022486	QG4226	3675	III	1239048	1242799	fbxa-61	97.9738736336977
WBGene00022486	QG4228	3451	III	1239048	1242799	fbxa-61	92.0021327645961
WBGene00022486	QG536	3460	III	1239048	1242799	fbxa-61	92.2420687816582
WBGene00022486	QG556	3108	III	1239048	1242799	fbxa-61	82.8579045587843
WBGene00022486	QG557	2822	III	1239048	1242799	fbxa-61	75.2332711276993
WBGene00022486	QW947	3481	III	1239048	1242799	fbxa-61	92.8019194881365
WBGene00022486	QX1211	3537	III	1239048	1242799	fbxa-61	94.2948547054119
WBGene00022486	QX1212	3294	III	1239048	1242799	fbxa-61	87.8165822447347
WBGene00022486	QX1233	3217	III	1239048	1242799	fbxa-61	85.7637963209811
WBGene00022486	QX1791	3681	III	1239048	1242799	fbxa-61	98.1338309784058
WBGene00022486	QX1792	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	QX1793	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	QX1794	3491	III	1239048	1242799	fbxa-61	93.06851506265
WBGene00022486	RC301	2962	III	1239048	1242799	fbxa-61	78.9656091708878
WBGene00022486	TWN2530	3561	III	1239048	1242799	fbxa-61	94.9346840842442
WBGene00022486	TWN2542	3579	III	1239048	1242799	fbxa-61	95.4145561183684
WBGene00022486	WN2001	3250	III	1239048	1242799	fbxa-61	86.6435617168755
WBGene00022486	WN2002	3183	III	1239048	1242799	fbxa-61	84.8573713676353
WBGene00022486	WN2033	3518	III	1239048	1242799	fbxa-61	93.7883231138363
WBGene00022486	WN2050	3360	III	1239048	1242799	fbxa-61	89.5761130365236
WBGene00022486	WN2063	3446	III	1239048	1242799	fbxa-61	91.8688349773394
WBGene00022486	WN2064	3678	III	1239048	1242799	fbxa-61	98.0538523060517
WBGene00022486	WN2066	3517	III	1239048	1242799	fbxa-61	93.761663556385
WBGene00022486	WN2068	3431	III	1239048	1242799	fbxa-61	91.4689416155692
WBGene00022486	WN2069	3664	III	1239048	1242799	fbxa-61	97.6806185017329
WBGene00022486	WN2082	3485	III	1239048	1242799	fbxa-61	92.9085577179419
WBGene00022486	WN2086	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	WN2107	3681	III	1239048	1242799	fbxa-61	98.1338309784058
WBGene00022486	WN2117	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	XZ1513	3421	III	1239048	1242799	fbxa-61	91.2023460410557
WBGene00022486	XZ1514	3601	III	1239048	1242799	fbxa-61	96.001066382298
WBGene00022486	XZ1515	3409	III	1239048	1242799	fbxa-61	90.8824313516396
WBGene00022486	XZ1516	1110	III	1239048	1242799	fbxa-61	29.5921087709944
WBGene00022486	XZ1672	3457	III	1239048	1242799	fbxa-61	92.1620901093042
WBGene00022486	XZ1734	3388	III	1239048	1242799	fbxa-61	90.3225806451613
WBGene00022486	XZ1735	3752	III	1239048	1242799	fbxa-61	100.026659557451
WBGene00022486	XZ1756	3448	III	1239048	1242799	fbxa-61	91.9221540922421
WBGene00022486	XZ2018	3722	III	1239048	1242799	fbxa-61	99.226872833911
WBGene00022486	XZ2019	3669	III	1239048	1242799	fbxa-61	97.8139162889896
WBGene00022486	XZ2020	3379	III	1239048	1242799	fbxa-61	90.0826446280992
WBGene00022486	XZ2211	3480	III	1239048	1242799	fbxa-61	92.7752599306852
WBGene00022728	AB1	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	BRC20067	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	BRC20263	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CB4852	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CB4854	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CB4856	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CB4932	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11254	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11262	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11264	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11271	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11276	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11285	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11292	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11307	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11314	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	CX11315	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	DL200	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	DL226	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	DL238	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	ECA1069	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	ECA1074	727	X	1404271	1404997	ZK402.1	100.137741046832
WBGene00022728	ECA1185	715	X	1404271	1404997	ZK402.1	98.4848484848485
