CHROM	marker	POS	strain	value	allele	mapping	transcript	GeneName	top_marker	top_marker_allele	fine_4464670
I	I:4502140	4502140	NIC166	0.15581482284749	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC199	0.112701770655045	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC2	0.368264731192604	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC207	0.370137452336026	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC231	0.672396176996097	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC236	0.391631452097738	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC242	0.398345133210866	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC251	0.0321930858221878	ALT	INBRED	C41D11.6.1	sosi-1	4464670	ALT	No
I	I:4502140	4502140	NIC252	0.344391719726815	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC255	0.245896263980491	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC256	0.446936469891902	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC258	1.33814077249832	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC259	-0.665467080180207	ALT	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC260	0.783050363274971	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC261	0.778879431403636	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC265	0.101128708592258	ALT	INBRED	C41D11.6.1	sosi-1	4464670	ALT	No
I	I:4502140	4502140	NIC266	0.229422173489567	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC267	0.404504632512536	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC268	0.472988612722744	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC271	0.231199288821273	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC274	0.491455799547197	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC275	0.637409575489158	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC276	0.481214460781012	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC277	0.0353936675585831	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC3	0.687526623274047	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC501	0.487046847321484	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC511	0.493922543417655	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC513	1.45665762663695	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC514	0.421474304806526	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC515	0.209938206052296	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC523	0.459555859597211	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC526	0.10740792545515	ALT	INBRED	C41D11.6.1	sosi-1	4464670	ALT	No
I	I:4502140	4502140	NIC527	0.589621333120732	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	NIC528	-0.278249738342605	ALT	INBRED	C41D11.6.1	sosi-1	4464670	ALT	No
I	I:4502140	4502140	NIC529	0.583253836111429	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	PB306	0.536934939603583	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	PS2025	0.664700569243294	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	PX179	0.261746465885335	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QG2075	0.694175320339695	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QG556	0.888274433814796	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QW947	0.945190854423878	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QX1212	0.290061024765754	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QX1233	0.78294188690303	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QX1792	0.871807056255399	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QX1793	0.345934339701596	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	QX1794	0.607349631214269	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	RC301	0.557630604180927	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	WN2050	0.38463422762709	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	XZ1513	0.687582784144386	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	XZ1515	0.562827226565289	REF	INBRED	C41D11.6.1	sosi-1	4464670	REF	No
I	I:4502140	4502140	XZ1516	0.320436632897819	ALT	INBRED	C41D11.6.1	sosi-1	4464670	ALT	No
I	I:4316016	4316016	AB1	-0.0784803845952678	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	BRC20067	1.46613157224192	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	BRC20263	0.761593091945081	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CB4852	0.512316229931901	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CB4855	0.370819044292859	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CB4856	0.142902593762204	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	CB4857	1.82702126708462	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CB4858	0.245692305212313	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11254	1.68306900603474	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11262	2.17593478410155	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11264	2.02068825925042	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11271	1.7085694177964	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11276	1.60828994340401	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11285	1.33536122941772	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11292	1.10884473077559	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11307	2.67523005400153	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11314	0.402132755686821	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	CX11315	1.97062817680797	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	DL200	1.23048278784749	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	DL226	1.18752545186813	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	DL238	0.613938781288499	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	ECA189	2.2612753208096	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA348	1.08606940224232	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA349	1.28631418489832	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA372	0.655273207938234	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA592	0.338740606031338	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA594	0.0261944778459275	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA710	2.01478588830857	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA738	2.13662738440845	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA743	0.494331585501804	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA745	3.50369997322645	REF	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	ECA812	1.09596948300004	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ECA923	1.51402504117408	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3005	1.15769511036944	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3012	1.40067355629444	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3017	0.704636188152671	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3040	0.843183152246767	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3048	0.176197582293083	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3049	0.657495667412075	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3052	2.33329412794165	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3073	1.30894744035769	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	ED3077	0.754248126510771	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	EG4347	1.0088267028254	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	EG4724	1.69936700636979	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	EG4946	1.3509160951608	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	GXW1	2.76691382149647	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JT11398	2.91128583854861	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1088	2.65784760407628	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1172	1.05149219339615	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1200	0.582149775415896	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1212	0.532436171540884	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1213	0.280064285836845	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1242	1.49562986405893	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1246	0.406536909884615	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1395	0.84268560689629	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1409	1.91667060348028	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1440	0.930451779259182	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1491	2.04984595676349	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1530	2.05695290911347	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1543	0.789566891196977	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1568	0.398537001113261	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1581	1.32424071601597	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1586	0.88453184394248	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1652	2.76170496851795	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1666	1.27425888445671	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1792	1.82766707572737	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1793	3.24830220833684	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1808	1.80780063202982	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU1896	-0.593824672681839	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	JU1934	0.967718727766393	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2001	1.15779652552805	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2007	0.332118466152005	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	JU2016	0.868220206568797	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2017	1.34433250217491	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2106	-0.270291037532244	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	JU2131	1.99639460239995	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2141	2.12312168946054	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2234	1.41700216561109	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2250	1.2271971367614	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2257	0.424783595809806	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2464	1.32981498429435	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2466	0.833121167898614	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2478	1.25865361925571	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2513	0.307983171051856	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2519	2.89067686629543	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2522	1.83627428991909	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2526	1.85043838302602	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2534	0.497544225218002	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2565	1.28797082638033	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2566	0.294219691424383	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2570	4.01003906236954	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2572	1.69259484997567	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2575	0.750949163473176	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2576	1.50763280650053	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2578	1.27857128658939	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2581	0.692858401695428	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2586	1.78311658898359	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2592	1.66577800454996	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2600	1.70642006921588	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2610	2.400369784488	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2619	1.35398733308884	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2811	1.59792163506043	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2838	1.19825122258777	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2841	2.03476761696007	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2853	1.61652915701399	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2862	1.50278130883217	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2866	1.04932884926072	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2879	0.453192009460139	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2906	1.13291929736626	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU2907	0.239590407340301	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU310	0.802924841682625	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU311	1.32955795520486	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU3128	1.11809433364114	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU3132	1.94750175599987	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU3134	2.12740146256486	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU3140	1.79562565457727	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU3144	3.0372387866375	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU323	1.41758385329871	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU346	1.33147697746432	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU360	1.37429535764912	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU367	0.805528151048908	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU394	-0.162636389565432	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU397	1.90555904757966	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU406	4.04533252991321	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU440	0.639405455904069	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU642	-0.344499599748048	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	JU774	3.03367636382707	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU775	1.95665369443821	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU778	1.38488901944911	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU782	2.2590768711144	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU792	1.42291812217027	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU830	1.47968166022956	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	JU847	1.01689578465532	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	KR314	1.2264123666729	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	LKC34	1.44519837974133	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY1	2.03705539485165	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY10	1.8594592381436	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY16	0.639454100575655	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY18	-0.448092625626728	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	MY2147	0.722701579171659	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY2212	1.04307899916598	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY23	1.12269578984265	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY2573	1.10373079222923	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY2585	1.74641069700118	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY2713	2.16586242233019	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY518	0.248565868892466	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY772	0.434271635147499	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY795	1.08067106547695	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	MY920	1.23018377146239	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	N2	1.53602231086734	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC1	3.44938642296593	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC166	0.259727435647103	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC199	2.79592820309034	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC2	0.326884811554711	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC207	0.412608244628349	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC231	1.47647751108153	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC236	2.32902945408583	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC242	1.52220375802126	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC251	-0.360052059704228	REF	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	NIC252	1.15018726237401	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC255	0.894109081478649	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC256	1.7146312842032	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC258	3.43512405129735	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC259	0.931690040308201	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC260	2.71896430178078	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC261	1.86931244078996	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC265	-0.828860865412148	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	NIC266	1.07680824184804	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC267	1.55686618202279	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC268	3.14877964474298	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC271	1.99992926049069	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC274	1.93206810039357	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC275	3.34968453408462	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC276	0.567838804002872	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC277	0.0195406590146551	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC3	0.375181111101179	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC501	1.70696825236641	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC511	0.348947387661072	ALT	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC513	2.49378020376763	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC514	1.5386240939883	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC515	0.22191396172334	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC523	2.11332627245246	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC526	-0.886828823551105	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	NIC527	2.86281463347937	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	NIC528	-0.0619618780216039	ALT	INBRED	F56D6.16	F56D6.16	4464670	ALT	Yes
I	I:4316016	4316016	NIC529	1.78776792887557	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	PB306	1.74926499482993	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	PS2025	1.74812650926025	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	PX179	0.354788855179311	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
I	I:4316016	4316016	QG2075	1.89335139324931	REF	INBRED	F56D6.16	F56D6.16	4464670	REF	Yes
